1701	1.162339e+01
1702	4.392421e+00
4424	9.004116e-01
4425	3.897164e-01
4426	1.913034e+00
4441	7.064384e-01
4442	1.960113e+00
4458	1.529731e+00
4489	2.317012e+01
4497	1.823287e+00
4504	3.665606e-01
4505	6.847964e+00
4513	1.062458e+01
4514	1.829305e+00
4516	4.401878e+01
4517	4.230344e+00
4518	1.233742e+01
4521	1.543882e+01
4740	9.978001e+01
4741	1.066941e+02
4753	5.105234e+01
4754	2.350012e+01
4757	2.819271e+01
4758	4.802656e+01
4761	4.607945e+01
4762	6.189513e+00
4770	6.542633e-01
4774	3.913047e+01
5401	2.658712e+00
5410	9.946358e-01
5417	2.028066e+00
5465	6.598357e-01
5528	2.536431e-01
5529	3.096919e+00
5537	4.797873e+00
5538	1.892677e+00
5540	5.955951e+00
5542	7.213106e+00
5544	1.062784e+00
5545	7.345366e+00
5649	4.800581e+00
5650	1.307817e+01
5654	1.331639e+01
5657	9.924468e+00
5658	8.652089e+00
5669	4.017114e-01
5670	5.466537e+00
5777	1.403760e+01
5778	2.691244e+01
5780	3.593203e+01
5781	1.163652e+01
5782	3.766972e+01
5784	3.328366e+01
5785	2.048897e+01
5786	6.466049e+00
5796	6.688824e+01
5797	1.528501e+01
6434	1.051268e+01
6441	1.113888e+01
6442	1.947802e+00
6505	4.433104e+01
6506	9.751255e+00
6569	1.430998e+01
6673	2.950963e+01
6677	1.118721e+01
6678	5.769749e+01
6682	1.437997e+01
6742	1.662727e+01
6744	6.305629e+01
6745	1.830266e+01
6805	2.994879e+01
17425	1.040969e+00
17426	2.994415e+00
17430	4.954561e-01
17433	1.262120e+01
17434	2.733640e+00
17442	6.829652e-01
17446	1.206843e+01
17497	5.656840e+00
17498	9.324429e+00
17506	1.311241e+00
17510	2.974955e+00
17514	2.455555e-01
17561	2.773890e+01
17569	1.078318e+01
17573	1.733076e+01
17574	1.856464e+01
17577	5.115913e+00
17754	1.081675e+00
17762	6.336792e-01
17770	4.885392e-01
17809	3.261409e+00
17817	5.777170e+00
17825	5.844344e+00
17826	3.875394e+00
17829	3.177548e+00
17830	9.220482e+00
17833	7.803001e+00
18066	7.612105e+00
18465	1.117389e+01
18469	7.107025e+00
18537	2.011146e+01
18538	5.010583e+00
18601	4.087288e+00
18770	3.842744e+00
18777	4.976673e+00
18778	6.060717e+00
18793	1.877830e+01
18794	4.800696e+00
18841	2.679785e+00
18853	1.510713e+01
21926	4.409545e+00
22166	1.020185e+01
22182	5.164736e+00
65536	1.712667e+00
65537	1.707933e+00
65538	1.441642e+00
65540	2.017534e-01
65541	1.273023e-02
65542	1.424641e+01
65544	5.071102e-01
65545	1.205303e+01
65546	1.039624e-02
65553	2.648057e+00
65554	1.527238e+00
65558	1.059351e+00
65561	2.985984e+01
65562	1.150412e+00
65570	7.985389e-01
65574	5.602181e+01
65578	3.860769e-03
65600	2.137834e-01
65601	6.298621e-03
65602	4.977633e+00
65604	1.392472e-02
65606	6.740319e+00
65608	4.144708e+00
65609	3.578815e+00
65610	8.124565e+00
65616	1.827779e-01
65617	4.958737e-02
65618	6.465235e+00
65622	1.470475e+00
65624	7.997772e+00
65625	3.554971e+00
65626	3.316931e+01
65632	2.419949e+00
65633	4.412087e-02
65634	5.859317e+00
65636	1.279434e+00
65638	2.622513e+01
65640	2.797011e-01
65641	4.947672e-01
65642	3.828297e-01
65664	2.505371e+00
65665	1.485483e+01
65666	1.973738e-01
65668	7.203169e+00
65669	6.132380e+00
65670	1.068005e+01
65672	1.717477e-02
65673	7.262534e+00
65680	2.984680e+00
65681	1.022005e+01
65682	3.066347e-02
65684	5.003123e-01
65685	3.796029e-01
65686	4.088334e-01
65688	3.156112e+00
65689	2.987860e+01
65696	1.179354e+00
65697	6.452615e+00
65698	1.954226e-02
65700	6.400690e+01
65701	3.276686e+01
65702	3.387215e+01
65705	1.512846e+00
65856	5.712218e-02
65857	4.239522e-02
65858	3.455905e+00
65862	5.792584e-02
65864	6.974060e+00
65865	1.333188e+00
65866	8.977742e+00
65874	5.189315e-01
65881	3.526473e-01
65882	1.166905e+01
65890	9.055073e+00
65894	4.968398e+00
65898	8.372726e+00
65920	9.642474e-01
65921	6.325825e+00
65922	6.362616e-01
65924	1.110432e+00
65925	7.939611e-01
65926	1.181716e+00
65928	6.915515e-01
65929	1.023400e+01
65936	1.451315e+00
65937	2.786566e+00
65944	1.458033e+00
65945	3.748814e+00
65952	7.373213e+00
65953	1.441447e+01
65954	1.230421e+00
65956	4.332933e+01
65957	1.563412e+01
65958	2.730238e+01
65960	1.103971e+00
65961	1.918868e+01
66176	1.648043e-01
66177	2.559096e+00
66178	1.305031e-01
66180	1.942515e+01
66181	1.064185e+01
66182	1.203824e+01
66185	7.673711e-02
66193	7.387960e+00
66194	5.408519e-01
66197	1.455106e+01
66198	1.166916e+01
66201	3.077645e+01
66214	1.406152e+01
66560	7.915176e-01
66561	1.113355e+00
66562	2.717962e+00
66564	3.109379e-01
66565	2.364604e-02
66566	4.470135e+00
66568	1.319503e+00
66569	5.722132e+00
66570	2.239009e-02
66576	1.379565e+00
66577	1.971162e+00
66578	5.493654e+00
66582	9.417759e-01
66584	1.462688e+01
66585	1.093256e+01
66586	7.250708e+00
66592	2.139212e+00
66593	1.694775e+00
66594	1.765073e+00
66596	6.887391e+00
66597	7.272331e-01
66598	2.025876e+01
66600	5.266005e-02
66601	2.216708e+00
66602	1.194604e-02
66624	6.851500e-03
66626	3.603485e-01
66630	7.631347e-01
66633	2.082134e-01
66634	4.655171e-01
66642	7.839017e-01
66646	4.602820e-01
66648	2.256200e+00
66649	9.913415e-01
66650	1.695966e+01
66656	5.326513e-01
66658	2.091951e+00
66660	8.555939e-01
66662	6.884547e+00
66665	1.626914e-01
66688	2.169276e+01
66689	1.842784e+01
66690	3.186418e+00
66692	3.522773e+01
66693	1.302230e+01
66694	6.299704e+01
66696	3.995539e-01
66697	1.742189e+01
66704	1.797628e+01
66705	2.183039e+01
66706	4.324406e+00
66708	1.447327e+01
66709	5.896340e+00
66710	1.599758e+01
66712	9.884168e+00
66713	5.080201e+00
66714	7.094949e+00
66720	1.022045e+01
66721	1.643071e+01
66722	3.141200e-01
66724	5.911965e+01
66725	3.376505e+01
66726	6.894451e+01
66728	1.532898e-01
66729	7.246250e+00
66816	3.585577e-01
66817	1.996107e-01
66818	1.860072e+00
66822	6.281568e-01
66824	3.605997e+00
66825	1.776202e+00
66826	8.231154e-01
66832	1.147905e-01
66840	1.125016e+00
66841	7.947021e-01
66842	1.327070e+00
66848	5.991504e+00
66849	3.784621e+00
66850	6.782157e+00
66852	1.103563e+00
66853	6.566064e-01
66854	9.872299e+00
66856	4.388356e+00
66857	1.451323e+01
66858	1.304509e+00
66888	1.078238e+00
66890	3.123859e+00
66905	2.772725e-01
66906	3.424351e+00
66912	1.169246e+00
66914	8.993701e+00
66918	3.773834e+00
66920	2.269067e+00
66921	2.833877e+00
66922	3.802855e+00
66944	1.193406e+01
66945	9.586292e+00
66946	2.763489e+00
66948	5.671443e+00
66949	4.241873e+00
66950	6.743577e+00
66952	4.861461e+00
66953	1.440596e+01
66960	4.052567e+00
66961	8.441736e+00
66965	2.854354e+00
66966	1.791310e+00
66968	6.161155e+00
66969	3.411085e+00
66970	4.187015e+00
66976	2.017116e+01
66978	4.527656e+00
66980	2.655714e+01
66981	8.980925e+00
66982	3.799239e+01
66984	4.953395e+00
66985	1.461864e+01
66986	2.857213e+00
67072	3.764682e+00
67073	1.530587e+00
67074	2.172947e+00
67076	2.641321e+00
67077	7.853730e-01
67078	1.976528e+01
67080	1.872876e-01
67081	3.220881e+00
67088	8.767460e+00
67089	8.230251e+00
67090	1.099774e+01
67092	2.653246e+00
67093	5.339316e-01
67094	1.080292e+01
67096	5.994312e+00
67097	1.020668e+01
67098	1.099692e+01
67104	2.169911e-01
67105	1.934184e-01
67106	2.748962e-01
67108	2.257640e+00
67109	1.033693e+00
67110	1.501219e+01
67136	8.328028e-01
67137	2.196338e-01
67138	2.089741e+00
67140	5.003294e-01
67142	2.276256e+01
67145	9.603844e-01
67146	5.657223e-01
67152	2.302901e+00
67153	1.103101e+00
67156	6.183208e-01
67158	6.055440e+00
67160	4.602425e+00
67161	3.165249e+00
67162	1.384595e+01
67168	3.546212e-01
67172	8.249834e-01
67174	1.726228e+01
67200	3.731210e+00
67201	1.175171e+01
67202	4.501242e-01
67204	3.969336e+01
67205	1.394557e+01
67206	4.927190e+01
67209	5.191824e-01
67216	7.345715e+00
67217	1.143329e+01
67218	7.203961e+00
67220	2.825641e+01
67221	9.911842e+00
67222	2.669106e+01
67225	1.611187e+01
67232	5.821538e-01
67233	6.003359e+00
67236	3.412791e+01
67237	1.187553e+01
67238	4.010077e+01
67584	2.907130e+00
67585	2.086950e+00
67586	2.480245e+00
67588	3.669818e-01
67589	3.740578e-02
67590	1.520523e+01
67592	1.932719e+00
67593	3.370020e+01
67594	1.561188e-02
67600	3.185610e+00
67601	6.023431e+00
67602	2.163167e+00
67604	1.009954e-01
67606	1.868912e+00
67608	1.535414e+01
67609	2.942841e+01
67610	7.638277e-01
67616	3.429005e+00
67617	7.741802e+00
67618	7.741169e-01
67620	1.735163e+01
67621	5.471027e+00
67622	4.459717e+01
67624	2.851689e-02
67625	1.901472e+00
67648	1.242337e+01
67649	6.099917e-01
67650	8.977118e+00
67652	2.890005e-01
67654	7.729433e+00
67656	3.006106e+01
67657	1.422166e+01
67658	1.800736e+01
67664	8.659946e+00
67665	1.824801e+00
67666	1.046448e+01
67670	5.399512e+00
67672	1.497291e+01
67673	6.179335e+00
67674	1.124811e+01
67680	2.256980e+01
67681	4.576743e+00
67682	1.134386e+01
67684	3.569326e+00
67685	2.099327e+00
67686	1.268611e+01
67688	1.049888e+01
67689	1.392038e+01
67690	5.442990e+00
67712	9.837077e-02
67713	1.967780e+00
67716	2.981468e-01
67717	4.461730e-01
67718	6.122792e-01
67721	1.462319e+00
67728	9.979608e-01
67729	2.697500e+00
67736	1.144916e+00
67737	1.607807e+01
67744	1.932193e-01
67745	1.486959e+00
67748	1.940817e+01
67749	1.719254e+01
67750	1.087782e+01
67753	4.258019e-01
67840	9.225563e-01
67841	1.274925e+00
67842	1.718935e+00
67844	1.164409e-01
67846	2.419881e+00
67848	4.247259e+00
67849	1.273708e+01
67850	3.687145e-01
67857	5.561083e-01
67858	2.084081e-01
67864	5.353506e+00
67865	6.816396e+00
67866	5.759336e-01
67872	9.003096e+00
67873	1.602753e+01
67874	5.697524e+00
67876	1.168915e+01
67877	6.411782e+00
67878	5.177897e+01
67880	6.812267e+00
67881	2.429781e+01
67882	5.152559e-01
67904	7.583595e-01
67906	7.178033e+00
67910	6.745057e-01
67912	2.001218e+01
67913	4.461578e+00
67914	9.397078e+00
67920	6.946804e-01
67922	6.590478e+00
67928	2.189259e+00
67929	5.252275e-01
67930	7.025502e+00
67936	9.764729e+00
67944	2.371428e+01
67945	2.174649e+01
67946	7.366045e+00
67968	3.377844e-01
67969	2.106173e+00
67970	4.457141e-01
67973	3.165916e-01
67974	6.834974e-01
67976	5.376986e-01
67977	4.748771e+00
67984	4.685935e-01
67985	1.342970e+00
67992	6.777710e-01
67993	4.365193e+00
68001	5.079560e+00
68004	1.706900e+01
68005	1.280235e+01
68006	1.447045e+01
68008	7.225119e-01
68009	8.592666e+00
68096	1.851005e+00
68097	1.589181e+00
68098	7.200640e-01
68100	4.113785e+00
68101	9.071250e-01
68102	2.551229e+01
68105	6.331320e+00
68112	8.961862e+00
68113	7.029075e+00
68114	3.629067e+00
68116	4.663312e+00
68117	1.198178e+00
68118	1.857543e+01
68120	4.810688e+00
68121	1.636612e+01
68122	6.367095e-01
68128	2.749101e-01
68129	2.562787e-01
68132	3.769956e+00
68133	1.737331e+00
68134	1.872923e+01
68160	1.454147e+01
68161	2.700514e+00
68162	1.239295e+01
68164	6.519537e+00
68166	2.237766e+01
68168	4.975224e+00
68169	5.981482e+00
68170	3.743975e+00
68176	1.437766e+01
68177	9.523447e+00
68178	1.981472e+01
68180	8.089825e+00
68181	2.214602e+00
68182	5.252566e+00
68184	1.641231e+01
68185	5.586230e+00
68186	7.972500e+00
68192	6.033135e+00
68193	1.227407e+00
68194	3.698044e+00
68196	1.039291e+01
68197	3.097288e+00
68198	1.686855e+01
68201	2.102893e+00
68202	2.847487e+00
68225	3.781894e-01
68228	2.693730e+00
68229	2.686679e+00
68230	3.359528e+00
68240	1.210891e+00
68241	3.758565e+00
68244	4.335280e+00
68245	4.943286e+00
68246	4.889712e+00
68249	1.711242e+01
68260	3.040372e+00
68261	4.477360e+00
68262	5.019168e+00
69632	3.761366e-01
69633	2.963823e-01
69634	1.576160e+00
69636	1.379828e-01
69637	2.757691e-02
69638	1.644933e+00
69640	1.996245e+00
69641	3.044770e+00
69642	6.768509e-02
69649	2.279169e-01
69650	2.753582e+00
69654	2.866590e-01
69657	2.794887e+00
69658	3.206062e+00
69666	2.812982e+00
69670	9.935479e+00
69674	2.628623e-02
69698	4.120078e-01
69704	5.322444e-01
69705	2.020303e-01
69706	1.327495e+00
69721	5.690562e-01
69722	7.747689e+00
69728	3.375546e-01
69730	5.541866e+00
69734	4.484605e+00
69737	1.354727e-01
69738	2.546970e-01
69760	2.531910e+01
69761	2.632574e+01
69762	1.384147e+00
69764	1.910977e+01
69765	5.774748e+00
69766	6.432415e+00
69768	1.642683e+00
69769	2.713793e+01
69776	4.366211e+00
69777	1.173599e+01
69778	8.789812e-01
69780	2.985972e+00
69781	2.266675e+00
69782	3.344640e+00
69784	5.532039e+00
69785	2.903622e+01
69786	1.581608e+00
69792	1.064661e+01
69793	3.514448e+01
69794	1.765473e-01
69796	5.710429e+01
69797	2.365050e+01
69798	4.020906e+01
69800	1.528290e-01
69801	3.168251e+01
69962	8.556748e-01
69977	2.467151e-01
69978	1.651871e+00
69990	4.393964e+00
69994	2.753652e+00
70016	7.426067e-01
70017	3.239185e+00
70018	4.187344e-01
70020	7.229012e-01
70021	6.104195e-01
70022	1.211928e+00
70024	1.710975e-01
70025	1.198058e+01
70032	4.753750e-01
70033	1.071272e+00
70040	3.898710e-01
70041	2.319724e+00
70048	6.694829e+00
70049	1.108129e+01
70050	1.368213e+00
70052	6.132335e+01
70053	9.766784e+00
70054	2.980970e+01
70056	1.314408e+00
70057	9.746737e+00
70272	7.628398e+01
70273	3.614617e+01
70274	4.269229e+00
70276	8.728185e+01
70277	4.304716e+01
70278	1.141271e+02
70280	5.688563e-01
70281	5.023092e+01
70289	2.744055e+01
70290	2.169024e+01
70293	3.613178e+01
70294	5.771139e+01
70297	2.362852e+01
70298	1.439579e+01
70310	6.670853e+01
70656	1.569989e-02
70662	5.381129e-01
70664	3.671309e-01
70665	6.485195e-01
70680	1.375813e+00
70681	9.994952e-01
70682	1.319264e+00
70688	3.104079e-01
70689	1.836302e-01
70692	5.708872e-01
70694	4.497947e+00
70697	9.444767e-01
70745	6.154756e-01
70746	1.957661e+00
70758	3.200090e+00
70784	7.334258e+00
70785	7.276072e+00
70786	1.629477e+00
70788	7.511223e+00
70789	3.113358e+00
70790	7.844096e+00
70792	6.275883e-01
70793	3.839540e+00
70800	3.925657e+00
70801	8.847350e+00
70802	1.757604e+00
70804	2.053788e+00
70805	1.730428e+00
70806	3.792568e+00
70808	5.247753e+00
70809	1.870887e+00
70810	4.318497e+00
70816	7.650850e+00
70817	1.283606e+01
70820	2.051390e+01
70821	4.370036e+00
70822	2.411339e+01
70824	3.490931e-01
70825	3.924793e+00
70914	1.542709e-01
70936	3.548411e-01
70937	7.325287e-01
70938	1.356823e-01
70950	3.082867e+00
70953	3.599738e+00
70954	2.179374e-01
71001	2.061042e-01
71014	2.975061e+00
71040	9.282183e-01
71041	3.140193e+00
71042	6.356885e-01
71044	7.176503e-01
71045	1.342555e+00
71046	2.175887e+00
71048	1.063802e+00
71049	3.986825e+00
71056	6.332011e-01
71057	1.856979e+00
71061	1.007003e+00
71062	7.673856e-01
71064	2.093457e+00
71065	1.444015e+00
71066	1.014260e+00
71072	4.753483e+00
71074	2.036534e+00
71076	5.555281e+00
71077	1.988693e+00
71078	1.753625e+01
71080	1.833847e+00
71081	8.571685e+00
71082	3.430416e-01
71168	1.996323e+00
71169	1.797560e+00
71170	2.406159e+00
71172	3.013644e+00
71173	5.996486e-01
71174	1.660545e+01
71176	6.533311e-01
71177	2.591374e+00
71184	1.106529e+01
71185	7.946656e+00
71186	1.298596e+01
71188	1.660157e+00
71190	1.100442e+01
71192	1.124162e+01
71193	1.181280e+01
71194	1.504784e+01
71204	1.457165e+00
71205	7.800841e-01
71206	1.614741e+01
71238	1.678179e+01
71257	2.963799e+00
71258	1.312943e+01
71270	1.417608e+01
71296	2.695440e+01
71297	9.751996e+00
71298	6.022765e+00
71300	5.162124e+01
71301	1.674356e+01
71302	1.065912e+02
71304	7.641734e-01
71305	2.107730e+01
71312	2.578030e+01
71313	2.578622e+01
71314	3.934012e+01
71316	4.910936e+01
71318	3.420667e+01
71320	2.578297e+01
71321	1.808812e+01
71322	1.631332e+01
71328	3.021205e+00
71329	9.342339e+00
71330	1.536524e-01
71332	7.232678e+01
71333	1.089491e+01
71334	4.995715e+01
71337	5.763792e+00
71680	1.706087e+01
71681	6.112133e+00
71682	2.489296e+01
71684	9.621632e-01
71685	7.421358e-01
71686	6.295996e+00
71688	1.841059e+01
71689	8.353861e+00
71690	1.624192e+00
71696	8.413886e+00
71697	3.995633e+00
71698	1.602247e+01
71700	4.272698e-01
71701	3.694663e-01
71702	2.127431e+00
71704	1.291294e+01
71705	5.191524e+00
71706	7.931132e+00
71712	1.826184e+01
71713	1.182123e+01
71714	1.304490e+01
71716	5.221242e+00
71717	6.172810e+00
71718	1.864394e+01
71720	2.274413e+00
71721	6.340439e+00
71722	9.507127e-01
71744	2.825698e+00
71745	6.900161e-01
71746	1.633456e+01
71750	6.347805e-01
71752	2.103399e+01
71753	3.488017e+00
71754	9.989360e+00
71760	1.670249e+00
71761	3.822051e-01
71762	7.897639e+00
71766	8.920213e-01
71768	2.126854e+00
71769	7.428816e-01
71770	1.118952e+01
71776	1.444730e+01
71777	4.141289e+00
71778	1.269610e+01
71782	2.681057e+00
71784	1.883021e+01
71785	1.557851e+01
71786	6.720179e+00
71808	1.552952e+01
71809	3.309608e+01
71810	1.307827e+00
71812	1.267806e+01
71813	1.232002e+01
71814	8.571802e+00
71816	1.380191e+00
71817	9.832883e+00
71824	4.335423e+00
71825	2.164093e+01
71826	1.501517e+00
71828	3.421523e+00
71829	5.731724e+00
71830	3.496476e+00
71832	7.047212e+00
71833	1.629598e+01
71834	1.483017e+00
71840	4.351011e+00
71841	1.501532e+01
71844	4.297925e+01
71845	3.071097e+01
71846	2.134237e+01
71848	3.187349e-01
71849	5.961960e+00
71936	3.072689e-01
71937	6.548070e-01
71938	1.666246e+00
71944	5.356375e+00
71946	1.361741e+00
71954	1.002165e+00
71960	1.734106e+00
71961	8.750055e-01
71962	1.757719e+00
71970	8.572227e+00
71974	3.016010e+00
71976	7.391402e+00
71977	1.087605e+01
71978	2.129770e+00
72002	1.590742e+00
72006	7.864027e-01
72008	3.975746e+00
72010	5.609922e+00
72025	4.800556e-01
72026	6.098493e+00
72038	4.596469e+00
72040	1.917975e+01
72041	1.381857e+01
72042	5.892576e+00
72064	1.899607e+00
72065	9.633357e+00
72066	6.113581e-01
72068	1.831222e+00
72069	2.309402e+00
72070	2.535878e+00
72072	8.891698e-01
72073	6.812321e+00
72080	9.333810e-01
72081	4.343102e+00
72086	4.581016e-01
72088	1.803752e+00
72089	6.095760e+00
72090	3.911442e-01
72096	5.329444e+00
72098	2.752366e+00
72100	5.053861e+01
72101	2.500507e+01
72102	1.736327e+01
72104	1.864585e+00
72105	9.475137e+00
72106	3.682931e-01
72192	4.493745e+01
72193	3.645994e+01
72194	1.436529e+01
72196	4.319721e+01
72197	2.712602e+01
72198	5.275623e+01
72200	5.268297e+00
72201	1.245079e+01
72202	1.358991e+00
72208	4.126266e+01
72209	2.472261e+01
72210	4.282899e+01
72212	2.547529e+01
72213	9.706282e+00
72214	7.286642e+01
72216	2.779363e+01
72217	2.404538e+01
72218	1.248403e+01
72224	1.277989e+01
72225	1.361915e+01
72226	2.923565e+00
72228	4.681492e+01
72229	2.862296e+01
72230	3.904361e+01
72256	4.308990e+01
72257	6.505407e+00
72258	1.332895e+01
72260	2.523719e+01
72261	5.837925e+00
72262	4.086626e+01
72264	2.025822e+01
72265	1.629274e+01
72266	5.445346e+00
72272	2.965784e+01
72273	1.015531e+01
72276	5.587531e+00
72280	1.569105e+01
72281	5.714815e+00
72282	1.324440e+01
72288	2.053442e+01
72289	7.010897e+00
72290	3.664903e+00
72292	3.119940e+01
72293	1.248464e+01
72294	4.309451e+01
72296	1.223819e+01
72297	1.415603e+01
72298	2.264504e+00
72320	1.479270e+01
72321	4.542172e+01
72322	2.668719e+00
72324	3.504953e+01
72325	2.319048e+01
72326	4.361405e+01
72328	3.059534e-01
72329	7.294553e+00
72336	2.879882e+01
72337	6.013030e+01
72338	1.085008e+01
72340	5.077824e+01
72341	1.743038e+01
72342	2.211900e+01
72344	7.367534e+00
72345	5.162724e+01
72346	2.347149e+00
72352	2.679687e+00
72353	1.386462e+01
72356	3.588831e+01
72357	5.048809e+01
72358	4.135050e+01
72361	2.266325e+00
73728	7.438058e-01
73729	1.991743e+00
73730	4.825684e-01
73732	5.076821e-01
73733	7.378607e-02
73734	1.259234e+01
73736	8.134286e-02
73737	8.500191e+00
73738	2.374534e-02
73745	3.854321e+00
73746	6.753118e-01
73750	3.263747e+00
73753	2.171528e+01
73754	3.151198e-01
73762	2.438641e-01
73766	1.586875e+01
73792	7.416363e+00
73793	8.103000e-01
73794	1.737567e+01
73796	7.177598e-01
73798	2.728172e+01
73800	1.511733e+01
73801	1.395201e+01
73802	1.465930e+01
73808	5.532543e+00
73809	2.439646e+00
73810	2.623826e+01
73812	2.517938e-01
73814	1.581550e+01
73816	1.561303e+01
73817	1.707314e+01
73818	3.113448e+01
73824	7.302965e+00
73825	9.091389e-01
73826	1.035117e+01
73828	9.253581e+00
73829	9.641091e-01
73830	5.166428e+01
73832	2.624410e+00
73833	3.102760e+00
73834	2.253970e+00
73856	5.065606e-02
73857	1.662158e+00
73860	4.533345e-01
73861	1.180968e+00
73862	8.856121e-01
73865	4.230561e-02
73872	1.063255e+00
73873	1.921387e+00
73876	1.490759e-01
73877	4.920887e-01
73878	2.740694e-01
73881	1.300886e+01
73889	1.924795e-01
73892	7.245425e+00
73893	9.131469e+00
73894	4.967916e+00
73897	2.576067e-02
74048	2.741401e+01
74049	5.417219e+00
74050	3.851234e+01
74052	1.373022e+00
74054	3.986749e+01
74056	3.720793e+01
74057	4.138145e+01
74058	6.448711e+01
74065	6.169731e+00
74066	1.443358e+01
74070	9.987848e+00
74073	4.855146e+01
74074	4.696947e+01
74086	3.982982e+01
74090	2.802860e+01
74112	2.089202e-01
74113	8.690476e+00
74114	2.467898e-01
74116	2.938125e-01
74117	7.567497e-01
74118	6.157251e-01
74120	7.143774e-01
74121	1.048348e+01
74128	6.731031e-01
74129	1.530123e+00
74136	2.692734e+00
74137	1.048515e+01
74144	1.296653e+00
74145	1.227781e+01
74148	2.348615e+01
74149	1.892465e+01
74150	3.630620e+01
74152	7.057067e-01
74153	1.014796e+01
74372	2.205917e+00
74373	2.067920e+00
74374	1.820327e+00
74389	2.072044e+00
74390	2.213599e+00
74393	2.585184e+01
74406	2.112811e+00
74752	1.266270e+01
74753	1.240536e+01
74754	8.530422e+00
74756	7.750588e+00
74757	1.591060e+00
74758	1.484311e+01
74760	1.397448e+00
74761	1.950249e+01
74762	8.258567e-01
74768	1.332562e+01
74769	1.090058e+01
74770	1.588886e+01
74772	2.134567e+00
74773	1.680517e+00
74774	4.483988e+00
74776	9.585370e+00
74777	1.090980e+01
74778	8.492788e+00
74784	9.795286e+00
74785	1.138391e+01
74786	3.888953e+00
74788	1.790879e+01
74789	8.069298e+00
74790	2.356132e+01
74792	4.066683e-01
74793	2.066341e+00
74794	3.423149e-01
74816	4.937993e+00
74817	4.283502e-01
74818	2.164821e+01
74820	7.754778e-01
74822	1.091012e+01
74824	9.825822e+00
